File Creation Time UTC,2021-08-14 17:00:40
SW Name,iID®DataCaptureSoftware
SW Version,v01.06
SW BuildDate,2019-11-28
SW StartTime,2021-08-09 16:44:02
Lib Version,v1.6.1
Company,Micro-Sensys GmbH
OS Version,v10.0.17763.865


Settings
,Scan mode,MPC
,,DataGetDelay_Seconds,15

Found Hardware
,Address,ReaderID,HW-Info,FW-Info,Num-Antennas
,0x01,25SQCMICSCB30E12
,0x10,200192,D0.22,98.26.01,2
,0x11,200061,D0.21,98.05.11,2


Timestamp UTC,HexAddress,ReaderID,UID,Collection,DataType,FirstTimeFound,LastTimeFound,NumFound,Direction,Ant1,Ant2
2021-08-14 17:45:45.361,10,200192,25SQCMICSBB206A00592D,,DPC,2021-08-14 17:45:34.200,2021-08-14 17:45:42.300,7,Unknown,,x
2021-08-14 17:46:00.486,10,200192,25SQCMICSBB206A00592D,,DPC,2021-08-14 17:45:47.400,2021-08-14 17:45:48.600,4,Unknown,,x
2021-08-14 19:38:53.611,10,200192,25SQCMICSBB206A00592D,,DPC,2021-08-14 19:38:43.600,2021-08-14 19:38:48.100,7,Arriving,x,x
2021-08-14 19:41:54.783,11,200061,25SQCMICSBB6609005937,,DPC,2021-08-14 19:41:54.100,2021-08-14 19:41:54.400,2,Unknown,,x
2021-08-14 19:42:10.017,11,200061,25SQCMICSBB6609005937,,DPC,2021-08-14 19:41:55.700,2021-08-14 19:42:08.900,6,Departing,x,x
2021-08-14 19:45:40.674,11,200061,25SQCMICSBB765A005A26,,DPC,2021-08-14 19:45:39.300,2021-08-14 19:45:39.900,2,Unknown,,x
2021-08-14 19:45:55.705,11,200061,25SQCMICSBB765A005A26,,DPC,2021-08-14 19:45:44.800,2021-08-14 19:45:45.700,4,Unknown,,x
2021-08-14 19:51:26.861,11,200061,25SQCMICSBB8B09005AC7,,DPC,2021-08-14 19:51:21.200,2021-08-14 19:51:21.200,1,Unknown,,x
2021-08-14 19:51:41.908,11,200061,25SQCMICSBB8B09005AC7,,DPC,2021-08-14 19:51:36.300,2021-08-14 19:51:38.700,7,Departing,x,x
2021-08-14 19:52:11.955,11,200061,25SQCMICSBB8B09005AC7,,DPC,2021-08-14 19:52:06.100,2021-08-14 19:52:09.400,10,Unknown,x,
2021-08-14 19:52:26.986,11,200061,25SQCMICSBB8B09005AC7,,DPC,2021-08-14 19:52:14.200,2021-08-14 19:52:22.300,17,Arriving,x,x
2021-08-14 19:53:12.189,11,200061,25SQCMICSBB9354005A3B,,DPC,2021-08-14 19:53:01.800,2021-08-14 19:53:09.900,2,Departing,x,x
2021-08-14 19:54:12.345,11,200061,25SQCMICSBB830700592C,,DPC,2021-08-14 19:53:59.600,2021-08-14 19:54:05.300,12,Departing,x,x
2021-08-14 19:54:42.392,11,200061,25SQCMICSBBC802005A06,,DPC,2021-08-14 19:54:28.800,2021-08-14 19:54:42.300,46,Departing,x,x
2021-08-14 19:54:57.533,11,200061,25SQCMICSBBC802005A06,,DPC,2021-08-14 19:54:42.700,2021-08-14 19:54:45.400,9,Unknown,x,
2021-08-14 19:56:12.174,10,200192,25SQCMICSBB1F91005928,,DPC,2021-08-14 19:56:09.300,2021-08-14 19:56:09.300,1,Unknown,,x
2021-08-14 19:56:42.252,10,200192,25SQCMICSBB1F91005928,,DPC,2021-08-14 19:56:41.300,2021-08-14 19:56:41.300,1,Unknown,,x
2021-08-14 19:56:57.392,10,200192,25SQCMICSBB1F91005928,,DPC,2021-08-14 19:56:44.000,2021-08-14 19:56:45.500,5,Unknown,x,
2021-08-14 20:04:28.689,10,200192,25SQCMICSBBD08F0057E6,,DPC,2021-08-14 20:04:15.700,2021-08-14 20:04:16.300,2,Unknown,,x
2021-08-14 20:05:29.377,11,200061,25SQCMICSBB8E9C005B01,,DPC,2021-08-14 20:05:21.800,2021-08-14 20:05:23.600,3,Departing,x,x
2021-08-14 20:07:44.377,10,200192,25SQCMICSBB206A00592D,,DPC,2021-08-14 20:07:44.500,2021-08-14 20:07:44.500,1,Unknown,,x
2021-08-14 20:07:59.424,10,200192,25SQCMICSBB206A00592D,,DPC,2021-08-14 20:07:44.500,2021-08-14 20:07:44.500,1,Unknown,,x
2021-08-14 20:12:46.080,11,200061,25SQCMICSBB3DA60059FC,,DPC,2021-08-14 20:12:38.500,2021-08-14 20:12:45.700,11,Arriving,x,x
2021-08-14 20:13:01.127,11,200061,25SQCMICSBB3DA60059FC,,DPC,2021-08-14 20:12:47.200,2021-08-14 20:12:47.200,1,Unknown,,x
2021-08-14 20:13:16.142,11,200061,25SQCMICSBB3DA60059FC,,DPC,2021-08-14 20:13:05.600,2021-08-14 20:13:06.200,3,Arriving,x,x
2021-08-14 20:17:47.017,11,200061,25SQCMICSBB6609005937,,DPC,2021-08-14 20:17:38.000,2021-08-14 20:17:41.900,14,Arriving,x,x
2021-08-14 20:18:31.674,10,200192,25SQCMICSBB9354005A3B,,DPC,2021-08-14 20:18:21.100,2021-08-14 20:18:22.900,7,Arriving,x,x
2021-08-14 20:23:02.736,10,200192,25SQCMICSBB1F91005928,,DPC,2021-08-14 20:22:59.600,2021-08-14 20:22:59.600,1,Unknown,,x
2021-08-14 20:25:03.689,11,200061,25SQCMICSBBC802005A06,,DPC,2021-08-14 20:25:00.800,2021-08-14 20:25:02.300,6,Arriving,x,x
2021-08-14 20:25:18.720,11,200061,25SQCMICSBB6609005937,,DPC,2021-08-14 20:25:07.500,2021-08-14 20:25:10.500,4,Unknown,,x
2021-08-14 20:26:03.267,10,200192,25SQCMICSBB1F91005928,,DPC,2021-08-14 20:26:02.200,2021-08-14 20:26:03.100,2,Unknown,x,
2021-08-14 20:26:18.314,10,200192,25SQCMICSBB1F91005928,,DPC,2021-08-14 20:26:03.500,2021-08-14 20:26:03.500,1,Unknown,x,
2021-08-14 20:28:04.283,11,200061,25SQCMICSBBC802005A06,,DPC,2021-08-14 20:27:59.100,2021-08-14 20:28:04.200,8,Departing,x,x
2021-08-14 20:28:19.517,11,200061,25SQCMICSBBC802005A06,,DPC,2021-08-14 20:28:04.500,2021-08-14 20:28:05.400,3,Departing,x,x
2021-08-14 20:30:50.033,11,200061,25SQCMICSBB8E9C005B01,,DPC,2021-08-14 20:30:45.100,2021-08-14 20:30:45.400,2,Unknown,,x
2021-08-14 20:31:34.549,10,200192,25SQCMICSBB94F2005A12,,DPC,2021-08-14 20:31:26.400,2021-08-14 20:31:32.400,13,Departing,x,x
2021-08-14 20:31:49.658,10,200192,25SQCMICSBB5C2300585B,,DPC,2021-08-14 20:31:41.700,2021-08-14 20:31:42.900,2,Departing,x,x
