File Creation Time UTC,2021-08-15 17:00:42
SW Name,iID®DataCaptureSoftware
SW Version,v01.06
SW BuildDate,2019-11-28
SW StartTime,2021-08-09 16:44:02
Lib Version,v1.6.1
Company,Micro-Sensys GmbH
OS Version,v10.0.17763.865


Settings
,Scan mode,MPC
,,DataGetDelay_Seconds,15

Found Hardware
,Address,ReaderID,HW-Info,FW-Info,Num-Antennas
,0x01,25SQCMICSCB30E12
,0x10,200192,D0.22,98.26.01,2
,0x11,200061,D0.21,98.05.11,2


Timestamp UTC,HexAddress,ReaderID,UID,Collection,DataType,FirstTimeFound,LastTimeFound,NumFound,Direction,Ant1,Ant2
2021-08-15 17:05:32.424,10,200192,25SQCMICSBB206A00592D,,DPC,2021-08-15 17:05:22.400,2021-08-15 17:05:30.800,23,Unknown,x,
2021-08-15 17:06:17.595,10,200192,25SQCMICSBB206A00592D,,DPC,2021-08-15 17:06:15.100,2021-08-15 17:06:17.500,9,Arriving,x,x
2021-08-15 18:43:51.767,10,200192,25SQCMICSBB0451005954,,DPC,2021-08-15 18:43:41.500,2021-08-15 18:43:41.800,2,Unknown,,x
2021-08-15 18:47:53.002,11,200061,25SQCMICSBB2ED0005A1F,,DPC,2021-08-15 18:47:40.000,2021-08-15 18:47:40.900,3,Departing,x,x
2021-08-15 18:51:53.220,10,200192,25SQCMICSBB40440059E8,,DPC,2021-08-15 18:51:47.100,2021-08-15 18:51:50.400,3,Departing,x,x
2021-08-15 18:52:23.392,10,200192,25SQCMICSBB6FEC005ADE,,DPC,2021-08-15 18:52:16.900,2021-08-15 18:52:22.900,14,Arriving,x,x
2021-08-15 18:52:38.439,10,200192,25SQCMICSBB6FEC005ADE,,DPC,2021-08-15 18:52:29.900,2021-08-15 18:52:38.300,16,Arriving,x,x
2021-08-15 18:57:39.392,10,200192,25SQCMICSBB40440059E8,,DPC,2021-08-15 18:57:31.500,2021-08-15 18:57:33.300,3,Arriving,x,x
2021-08-15 19:00:40.033,10,200192,25SQCMICSBB830700592C,,DPC,2021-08-15 19:00:30.900,2021-08-15 19:00:37.800,14,Departing,x,x
2021-08-15 19:10:42.236,10,200192,25SQCMICSBB9BA20058A0,,DPC,2021-08-15 19:10:33.800,2021-08-15 19:10:38.000,13,Departing,x,x
2021-08-15 19:15:28.361,10,200192,25SQCMICSBB9BA20058A0,,DPC,2021-08-15 19:15:14.700,2021-08-15 19:15:15.600,4,Unknown,,x
2021-08-15 19:50:50.658,11,200061,25SQCMICSBB560F005A9B,,DPC,2021-08-15 19:50:46.000,2021-08-15 19:50:50.500,7,Unknown,,x
2021-08-15 19:51:05.642,11,200061,25SQCMICSBB560F005A9B,,DPC,2021-08-15 19:50:51.100,2021-08-15 19:50:54.400,6,Departing,x,x
2021-08-15 19:52:05.845,11,200061,25SQCMICSBB560F005A9B,,DPC,2021-08-15 19:51:55.900,2021-08-15 19:51:56.500,2,Arriving,x,x
2021-08-15 19:52:35.424,10,200192,25SQCMICSBB9BA20058A0,,DPC,2021-08-15 19:52:31.100,2021-08-15 19:52:35.300,10,Departing,x,x
2021-08-15 19:52:50.470,10,200192,25SQCMICSBB9BA20058A0,,DPC,2021-08-15 19:52:35.700,2021-08-15 19:52:36.600,4,Unknown,x,
2021-08-15 20:07:38.189,10,200192,25SQCMICSBBCDD2005AC9,,DPC,2021-08-15 20:07:31.800,2021-08-15 20:07:32.400,2,Departing,x,x
2021-08-15 20:07:38.189,10,200192,25SQCMICSBB9BA20058A0,,DPC,2021-08-15 20:07:32.400,2021-08-15 20:07:32.700,2,Unknown,,x
2021-08-15 20:09:54.220,11,200061,25SQCMICSBB8B09005AC7,,DPC,2021-08-15 20:09:46.300,2021-08-15 20:09:47.800,4,Departing,x,x
