File Creation Time UTC,2021-07-28 16:41:15
SW Name,iID®DataCaptureSoftware
SW Version,v01.06
SW BuildDate,2019-11-28
SW StartTime,2021-07-25 16:35:34
Lib Version,v1.6.1
Company,Micro-Sensys GmbH
OS Version,v10.0.17763.865


Settings
,Scan mode,MPC
,,DataGetDelay_Seconds,15

Found Hardware
,Address,ReaderID,HW-Info,FW-Info,Num-Antennas
,0x01,25SQCMICSCB30E12
,0x10,200192,D0.22,98.26.01,2
,0x11,200061,D0.21,98.05.11,2


Timestamp UTC,HexAddress,ReaderID,UID,Collection,DataType,FirstTimeFound,LastTimeFound,NumFound,Direction,Ant1,Ant2
2021-07-28 16:46:25.769,11,200061,25SQCMICSBBB301005A86,,DPC,2021-07-28 16:46:25.600,2021-07-28 16:46:25.600,1,Unknown,x,
2021-07-28 16:46:40.815,11,200061,25SQCMICSBBB301005A86,,DPC,2021-07-28 16:46:26.600,2021-07-28 16:46:36.800,12,Arriving,x,x
2021-07-28 16:46:55.940,11,200061,25SQCMICSBBB301005A86,,DPC,2021-07-28 16:46:47.700,2021-07-28 16:46:48.300,2,Unknown,,x
2021-07-28 16:48:10.612,10,200192,25SQCMICSBB68B3005A05,,DPC,2021-07-28 16:48:01.200,2021-07-28 16:48:09.900,20,Arriving,x,x
2021-07-28 16:48:25.644,10,200192,25SQCMICSBBC9C00057EE,,DPC,2021-07-28 16:48:16.500,2021-07-28 16:48:25.500,20,Departing,x,x
2021-07-28 16:48:25.644,10,200192,25SQCMICSBB68B3005A05,,DPC,2021-07-28 16:48:22.200,2021-07-28 16:48:24.000,3,Arriving,x,x
2021-07-28 16:49:40.909,10,200192,25SQCMICSBBC9C00057EE,,DPC,2021-07-28 16:49:34.600,2021-07-28 16:49:35.200,3,Unknown,x,
2021-07-28 16:51:11.190,10,200192,25SQCMICSBB1964005973,,DPC,2021-07-28 16:51:10.800,2021-07-28 16:51:11.100,2,Unknown,x,
2021-07-28 16:51:26.237,10,200192,25SQCMICSBB1964005973,,DPC,2021-07-28 16:51:11.500,2021-07-28 16:51:13.000,5,Arriving,x,x
2021-07-28 16:51:56.378,10,200192,25SQCMICSBB30E80056C6,,DPC,2021-07-28 16:51:53.200,2021-07-28 16:51:56.500,12,Arriving,x,x
2021-07-28 16:52:11.425,10,200192,25SQCMICSBB30E80056C6,,DPC,2021-07-28 16:51:56.600,2021-07-28 16:52:02.600,21,Departing,x,x
2021-07-28 16:54:26.847,10,200192,25SQCMICSBB069E005800,,DPC,2021-07-28 16:54:25.600,2021-07-28 16:54:26.800,5,Departing,x,x
2021-07-28 16:54:41.940,10,200192,25SQCMICSBB069E005800,,DPC,2021-07-28 16:54:27.100,2021-07-28 16:54:28.600,6,Unknown,x,
2021-07-28 16:56:12.237,10,200192,25SQCMICSBB6DF2005712,,DPC,2021-07-28 16:56:05.000,2021-07-28 16:56:09.800,17,Departing,x,x
2021-07-28 16:56:27.347,10,200192,25SQCMICSBB77D9005708,,DPC,2021-07-28 16:56:27.500,2021-07-28 16:56:27.500,1,Unknown,x,
2021-07-28 16:56:42.378,10,200192,25SQCMICSBB77D9005708,,DPC,2021-07-28 16:56:27.500,2021-07-28 16:56:28.400,4,Arriving,x,x
2021-07-28 16:57:27.565,10,200192,25SQCMICSBB6DF2005712,,DPC,2021-07-28 16:57:20.800,2021-07-28 16:57:22.000,5,Arriving,x,x
2021-07-28 16:58:42.831,10,200192,25SQCMICSBB535B0056C3,,DPC,2021-07-28 16:58:29.300,2021-07-28 16:58:42.200,36,Departing,x,x
2021-07-28 16:58:57.909,10,200192,25SQCMICSBB535B0056C3,,DPC,2021-07-28 16:58:49.400,2021-07-28 16:58:54.800,18,Arriving,x,x
2021-07-28 16:59:12.956,10,200192,25SQCMICSBBC9E9005A60,,DPC,2021-07-28 16:59:05.000,2021-07-28 16:59:05.600,3,Unknown,,x
2021-07-28 17:01:58.503,10,200192,25SQCMICSBBC9C00057EE,,DPC,2021-07-28 17:01:50.900,2021-07-28 17:01:54.200,8,Departing,x,x
2021-07-28 17:05:14.034,10,200192,25SQCMICSBB627300591C,,DPC,2021-07-28 17:05:10.700,2021-07-28 17:05:13.700,10,Unknown,x,
2021-07-28 17:07:29.550,10,200192,25SQCMICSBBC9C00057EE,,DPC,2021-07-28 17:07:28.200,2021-07-28 17:07:29.100,2,Arriving,x,x
2021-07-28 17:07:44.581,10,200192,25SQCMICSBBC9E9005A60,,DPC,2021-07-28 17:07:34.600,2021-07-28 17:07:34.600,1,Unknown,x,
2021-07-28 17:10:00.034,10,200192,25SQCMICSBB627300591C,,DPC,2021-07-28 17:09:57.000,2021-07-28 17:10:00.000,4,Unknown,x,
2021-07-28 17:10:15.128,10,200192,25SQCMICSBB627300591C,,DPC,2021-07-28 17:10:03.000,2021-07-28 17:10:06.600,6,Unknown,x,
2021-07-28 17:10:45.222,10,200192,25SQCMICSBB627300591C,,DPC,2021-07-28 17:10:34.000,2021-07-28 17:10:35.200,5,Unknown,x,
2021-07-28 17:13:00.722,10,200192,25SQCMICSBBE23B005959,,DPC,2021-07-28 17:12:51.000,2021-07-28 17:12:51.900,4,Departing,x,x
2021-07-28 17:23:32.800,10,200192,25SQCMICSBBB0C9005A6B,,DPC,2021-07-28 17:23:28.500,2021-07-28 17:23:30.000,3,Unknown,x,
2021-07-28 17:26:33.409,10,200192,25SQCMICSBBC9C00057EE,,DPC,2021-07-28 17:26:23.300,2021-07-28 17:26:29.300,16,Departing,x,x
2021-07-28 17:27:48.612,10,200192,25SQCMICSBBC9C00057EE,,DPC,2021-07-28 17:27:41.100,2021-07-28 17:27:48.000,3,Unknown,,x
2021-07-28 17:36:05.253,10,200192,25SQCMICSBB069E005800,,DPC,2021-07-28 17:35:52.200,2021-07-28 17:35:55.800,13,Departing,x,x
2021-07-28 17:36:35.315,10,200192,25SQCMICSBB1964005973,,DPC,2021-07-28 17:36:24.800,2021-07-28 17:36:26.300,5,Departing,x,x
2021-07-28 17:37:05.487,10,200192,25SQCMICSBB069E005800,,DPC,2021-07-28 17:36:56.600,2021-07-28 17:36:58.700,5,Unknown,x,
2021-07-28 17:37:20.534,10,200192,25SQCMICSBB069E005800,,DPC,2021-07-28 17:37:18.700,2021-07-28 17:37:20.500,7,Unknown,x,
2021-07-28 17:37:35.675,10,200192,25SQCMICSBB069E005800,,DPC,2021-07-28 17:37:20.800,2021-07-28 17:37:21.400,3,Unknown,,x
2021-07-28 17:44:06.831,10,200192,25SQCMICSBB069E005800,,DPC,2021-07-28 17:44:04.900,2021-07-28 17:44:06.700,5,Departing,x,x
2021-07-28 17:44:21.862,10,200192,25SQCMICSBB069E005800,,DPC,2021-07-28 17:44:07.100,2021-07-28 17:44:07.100,1,Unknown,x,
2021-07-28 17:45:07.003,10,200192,25SQCMICSBBC9C00057EE,,DPC,2021-07-28 17:44:57.600,2021-07-28 17:45:06.900,21,Departing,x,x
2021-07-28 17:45:22.050,10,200192,25SQCMICSBBC9C00057EE,,DPC,2021-07-28 17:45:07.300,2021-07-28 17:45:21.100,22,Unknown,x,
2021-07-28 17:45:37.206,10,200192,25SQCMICSBBC9E9005A60,,DPC,2021-07-28 17:45:27.700,2021-07-28 17:45:27.700,1,Unknown,x,
2021-07-28 17:45:52.253,10,200192,25SQCMICSBBC9C00057EE,,DPC,2021-07-28 17:45:49.700,2021-07-28 17:45:51.200,6,Arriving,x,x
2021-07-28 17:46:22.394,10,200192,25SQCMICSBBC9C00057EE,,DPC,2021-07-28 17:46:09.400,2021-07-28 17:46:14.200,10,Departing,x,x
2021-07-28 17:48:52.862,10,200192,25SQCMICSBBC9E9005A60,,DPC,2021-07-28 17:48:46.200,2021-07-28 17:48:49.800,11,Arriving,x,x
2021-07-28 17:51:23.425,10,200192,25SQCMICSBB4F40005A91,,DPC,2021-07-28 17:51:15.200,2021-07-28 17:51:18.500,6,Departing,x,x
2021-07-28 17:52:09.112,11,200061,25SQCMICSBB4F40005A91,,DPC,2021-07-28 17:52:08.700,2021-07-28 17:52:09.000,2,Arriving,x,x
2021-07-28 17:52:24.144,11,200061,25SQCMICSBB4F40005A91,,DPC,2021-07-28 17:52:10.900,2021-07-28 17:52:10.900,1,Unknown,,x
2021-07-28 17:55:39.206,10,200192,25SQCMICSBB72F500557E,,DPC,2021-07-28 17:55:28.000,2021-07-28 17:55:30.400,8,Departing,x,x
2021-07-28 17:59:09.784,10,200192,25SQCMICSBBE23B005959,,DPC,2021-07-28 17:59:04.600,2021-07-28 17:59:04.900,2,Unknown,,x
2021-07-28 18:09:41.784,10,200192,25SQCMICSBB627300591C,,DPC,2021-07-28 18:09:41.600,2021-07-28 18:09:41.600,1,Unknown,x,
2021-07-28 18:09:56.831,10,200192,25SQCMICSBB627300591C,,DPC,2021-07-28 18:09:42.400,2021-07-28 18:09:49.900,14,Arriving,x,x
2021-07-28 18:12:12.331,10,200192,25SQCMICSBBB0C9005A6B,,DPC,2021-07-28 18:12:05.600,2021-07-28 18:12:06.800,5,Arriving,x,x
2021-07-28 18:22:44.222,10,200192,25SQCMICSBB069E005800,,DPC,2021-07-28 18:22:29.400,2021-07-28 18:22:38.400,21,Arriving,x,x
2021-07-28 18:22:44.222,10,200192,25SQCMICSBBAD2D0056D6,,DPC,2021-07-28 18:22:32.100,2021-07-28 18:22:32.400,2,Unknown,x,
2021-07-28 18:27:30.065,10,200192,25SQCMICSBBE23B005959,,DPC,2021-07-28 18:27:25.500,2021-07-28 18:27:28.800,9,Departing,x,x
