File Creation Time UTC,2021-09-03 17:30:01
SW Name,iID®DataCaptureSoftware
SW Version,v01.06
SW BuildDate,2019-11-28
SW StartTime,2021-09-02 17:04:26
Lib Version,v1.6.1
Company,Micro-Sensys GmbH
OS Version,v10.0.17763.865


Settings
,Scan mode,MPC
,,DataGetDelay_Seconds,15

Found Hardware
,Address,ReaderID,HW-Info,FW-Info,Num-Antennas
,0x01,25SQCMICSCB30E12
,0x10,200192,D0.22,98.26.01,2
,0x11,200061,D0.21,98.05.11,2


Timestamp UTC,HexAddress,ReaderID,UID,Collection,DataType,FirstTimeFound,LastTimeFound,NumFound,Direction,Ant1,Ant2
2021-09-03 17:30:35.050,10,200192,25SQCMICSBBF8110058A5,,DPC,2021-09-03 17:30:30.500,2021-09-03 17:30:33.200,8,Arriving,x,x
2021-09-03 17:54:55.128,10,200192,25SQCMICSBB1DF2005881,,DPC,2021-09-03 17:54:44.800,2021-09-03 17:54:47.800,10,Arriving,x,x
2021-09-03 18:15:29.112,10,200192,25SQCMICSBB7E41005884,,DPC,2021-09-03 18:15:15.800,2021-09-03 18:15:17.000,4,Departing,x,x
2021-09-03 18:16:59.331,10,200192,25SQCMICSBB4CA10057D0,,DPC,2021-09-03 18:16:58.100,2021-09-03 18:16:59.300,5,Unknown,,x
2021-09-03 18:17:29.456,10,200192,25SQCMICSBB4CA10057D0,,DPC,2021-09-03 18:17:21.500,2021-09-03 18:17:28.700,6,Unknown,,x
2021-09-03 18:17:44.487,10,200192,25SQCMICSBB4CA10057D0,,DPC,2021-09-03 18:17:29.900,2021-09-03 18:17:42.500,13,Arriving,x,x
2021-09-03 18:18:59.675,10,200192,25SQCMICSBBB122005A0D,,DPC,2021-09-03 18:18:47.900,2021-09-03 18:18:48.200,2,Unknown,,x
2021-09-03 18:27:31.643,10,200192,25SQCMICSBB96540057E8,,DPC,2021-09-03 18:27:19.200,2021-09-03 18:27:30.300,36,Departing,x,x
2021-09-03 18:27:31.643,10,200192,25SQCMICSBBF844005888,,DPC,2021-09-03 18:27:29.400,2021-09-03 18:27:31.800,5,Unknown,,x
2021-09-03 18:27:46.675,10,200192,25SQCMICSBBF844005888,,DPC,2021-09-03 18:27:31.800,2021-09-03 18:27:32.400,3,Departing,x,x
2021-09-03 18:28:31.831,10,200192,25SQCMICSBBD08F0057E6,,DPC,2021-09-03 18:28:29.000,2021-09-03 18:28:30.200,5,Departing,x,x
2021-09-03 18:29:16.987,10,200192,25SQCMICSBB9B5B005870,,DPC,2021-09-03 18:29:03.300,2021-09-03 18:29:17.100,23,Departing,x,x
2021-09-03 18:29:16.987,10,200192,25SQCMICSBB4CA10057D0,,DPC,2021-09-03 18:29:11.400,2021-09-03 18:29:16.200,5,Departing,x,x
2021-09-03 18:31:47.518,10,200192,25SQCMICSBB4CA10057D0,,DPC,2021-09-03 18:31:39.900,2021-09-03 18:31:43.200,5,Departing,x,x
2021-09-03 18:32:02.565,10,200192,25SQCMICSBBDC2B00593C,,DPC,2021-09-03 18:31:56.700,2021-09-03 18:31:57.900,5,Departing,x,x
2021-09-03 18:32:32.737,10,200192,25SQCMICSBB42DE005891,,DPC,2021-09-03 18:32:23.300,2021-09-03 18:32:23.900,3,Unknown,x,
2021-09-03 18:32:32.737,10,200192,25SQCMICSBB1F91005928,,DPC,2021-09-03 18:32:30.800,2021-09-03 18:32:32.600,2,Departing,x,x
2021-09-03 18:32:47.784,10,200192,25SQCMICSBB1F91005928,,DPC,2021-09-03 18:32:32.900,2021-09-03 18:32:32.900,1,Unknown,x,
2021-09-03 18:33:17.925,10,200192,25SQCMICSBB3BEA005873,,DPC,2021-09-03 18:33:13.600,2021-09-03 18:33:16.000,6,Unknown,,x
2021-09-03 18:33:32.972,10,200192,25SQCMICSBB3BEA005873,,DPC,2021-09-03 18:33:19.000,2021-09-03 18:33:32.800,7,Arriving,x,x
2021-09-03 18:33:48.003,10,200192,25SQCMICSBB7D7100595F,,DPC,2021-09-03 18:33:36.500,2021-09-03 18:33:39.200,7,Unknown,,x
2021-09-03 18:33:48.003,10,200192,25SQCMICSBB1F91005928,,DPC,2021-09-03 18:33:37.100,2021-09-03 18:33:38.000,4,Arriving,x,x
2021-09-03 18:33:48.003,10,200192,25SQCMICSBB3BEA005873,,DPC,2021-09-03 18:33:38.300,2021-09-03 18:33:43.400,3,Departing,x,x
2021-09-03 18:34:18.175,10,200192,25SQCMICSBBE601005856,,DPC,2021-09-03 18:34:12.600,2021-09-03 18:34:17.700,11,Unknown,,x
2021-09-03 18:34:18.175,10,200192,25SQCMICSBBDC2B00593C,,DPC,2021-09-03 18:34:14.100,2021-09-03 18:34:18.000,8,Unknown,x,
2021-09-03 18:34:33.222,10,200192,25SQCMICSBBDC2B00593C,,DPC,2021-09-03 18:34:18.400,2021-09-03 18:34:19.300,4,Unknown,,x
2021-09-03 18:34:33.222,10,200192,25SQCMICSBBE601005856,,DPC,2021-09-03 18:34:21.400,2021-09-03 18:34:23.500,6,Unknown,,x
2021-09-03 18:35:03.393,10,200192,25SQCMICSBB5B7C0058A2,,DPC,2021-09-03 18:35:02.600,2021-09-03 18:35:03.200,3,Unknown,,x
2021-09-03 18:35:18.425,10,200192,25SQCMICSBB5B7C0058A2,,DPC,2021-09-03 18:35:03.700,2021-09-03 18:35:07.900,15,Departing,x,x
2021-09-03 18:35:18.425,10,200192,25SQCMICSBBF8110058A5,,DPC,2021-09-03 18:35:06.400,2021-09-03 18:35:12.400,13,Departing,x,x
2021-09-03 18:37:48.972,10,200192,25SQCMICSBB21C1005869,,DPC,2021-09-03 18:37:42.800,2021-09-03 18:37:44.900,5,Departing,x,x
2021-09-03 18:38:19.143,10,200192,25SQCMICSBB42DE005891,,DPC,2021-09-03 18:38:07.900,2021-09-03 18:38:08.200,2,Arriving,x,x
2021-09-03 18:38:19.706,11,200061,25SQCMICSBB0451005954,,DPC,2021-09-03 18:38:17.100,2021-09-03 18:38:19.500,7,Unknown,,x
2021-09-03 18:38:34.190,10,200192,25SQCMICSBB1E7B0058A8,,DPC,2021-09-03 18:38:24.100,2021-09-03 18:38:25.600,3,Unknown,,x
2021-09-03 18:38:34.800,11,200061,25SQCMICSBB0451005954,,DPC,2021-09-03 18:38:20.000,2021-09-03 18:38:20.000,1,Unknown,,x
2021-09-03 18:39:34.393,10,200192,25SQCMICSBB9350005BD6,,DPC,2021-09-03 18:39:23.500,2021-09-03 18:39:25.600,8,Unknown,,x
2021-09-03 18:41:20.300,11,200061,25SQCMICSBB217900587D,,DPC,2021-09-03 18:41:18.700,2021-09-03 18:41:18.700,1,Unknown,,x
