File Creation Time UTC,2021-06-26 20:49:22
SW Name,iID®DataCaptureSoftware
SW Version,v01.06
SW BuildDate,2019-11-28
SW StartTime,2021-05-18 12:15:39
Lib Version,v1.6.1
Company,Micro-Sensys GmbH
OS Version,v10.0.17763.865


Settings
,Scan mode,MPC
,,DataGetDelay_Seconds,15

Found Hardware
,Address,ReaderID,HW-Info,FW-Info,Num-Antennas
,0x01,25SQCMICSCB30E12
,0x10,200192,D0.22,98.26.01,2


Timestamp UTC,HexAddress,ReaderID,UID,Collection,DataType,FirstTimeFound,LastTimeFound,NumFound,Direction,Ant1,Ant2
2021-06-26 20:49:16.229,10,200192,25SQCMICSBBB58800577E,,DPC,2021-06-26 20:49:01.700,2021-06-26 20:49:04.100,9,Departing,x,x
2021-06-26 20:49:16.229,10,200192,25SQCMICSBBB5890056BC,,DPC,2021-06-26 20:49:04.400,2021-06-26 20:49:04.700,2,Unknown,,x
2021-06-26 20:50:16.463,10,200192,25SQCMICSBB75570056BA,,DPC,2021-06-26 20:50:12.700,2021-06-26 20:50:14.800,8,Unknown,,x
2021-06-26 20:51:31.635,10,200192,25SQCMICSBBEDFA005673,,DPC,2021-06-26 20:51:26.400,2021-06-26 20:51:31.500,9,Arriving,x,x
2021-06-26 20:51:46.697,10,200192,25SQCMICSBBEDFA005673,,DPC,2021-06-26 20:51:31.900,2021-06-26 20:51:35.800,6,Arriving,x,x
2021-06-26 20:51:46.697,10,200192,25SQCMICSBB97FA0054C7,,DPC,2021-06-26 20:51:36.400,2021-06-26 20:51:39.700,12,Arriving,x,x
2021-06-26 20:51:46.697,10,200192,25SQCMICSBBACD300579F,,DPC,2021-06-26 20:51:40.600,2021-06-26 20:51:41.500,2,Departing,x,x
2021-06-26 20:51:46.697,10,200192,25SQCMICSBB49DD005782,,DPC,2021-06-26 20:51:44.200,2021-06-26 20:51:44.500,2,Unknown,,x
2021-06-26 20:52:01.729,10,200192,25SQCMICSBB346A0057BD,,DPC,2021-06-26 20:51:47.800,2021-06-26 20:51:48.100,2,Unknown,,x
2021-06-26 20:53:01.885,10,200192,25SQCMICSBB4DA2005584,,DPC,2021-06-26 20:52:52.200,2021-06-26 20:52:55.200,8,Arriving,x,x
2021-06-26 20:53:01.885,10,200192,25SQCMICSBBD51B0055C6,,DPC,2021-06-26 20:52:55.200,2021-06-26 20:52:58.500,10,Departing,x,x
2021-06-26 20:53:01.885,10,200192,25SQCMICSBB8E5D00569F,,DPC,2021-06-26 20:52:57.900,2021-06-26 20:52:59.100,4,Unknown,,x
2021-06-26 20:53:17.010,10,200192,25SQCMICSBB534E00578E,,DPC,2021-06-26 20:53:04.900,2021-06-26 20:53:06.100,4,Departing,x,x
2021-06-26 20:54:17.197,10,200192,25SQCMICSBB11BB005664,,DPC,2021-06-26 20:54:07.800,2021-06-26 20:54:08.100,2,Unknown,,x
2021-06-26 20:54:17.197,10,200192,25SQCMICSBB357800572B,,DPC,2021-06-26 20:54:08.700,2021-06-26 20:54:09.600,4,Arriving,x,x
2021-06-26 20:54:32.244,10,200192,25SQCMICSBBF79100574B,,DPC,2021-06-26 20:54:23.700,2021-06-26 20:54:24.600,3,Arriving,x,x
2021-06-26 20:54:32.244,10,200192,25SQCMICSBB4DA2005584,,DPC,2021-06-26 20:54:27.300,2021-06-26 20:54:32.100,8,Arriving,x,x
2021-06-26 20:54:32.244,10,200192,25SQCMICSBB49DD005782,,DPC,2021-06-26 20:54:29.100,2021-06-26 20:54:30.600,6,Unknown,,x
2021-06-26 20:54:47.275,10,200192,25SQCMICSBB49DD005782,,DPC,2021-06-26 20:54:32.500,2021-06-26 20:54:38.500,20,Departing,x,x
2021-06-26 20:54:47.275,10,200192,25SQCMICSBB4DA2005584,,DPC,2021-06-26 20:54:35.800,2021-06-26 20:54:37.900,8,Departing,x,x
2021-06-26 20:55:47.432,10,200192,25SQCMICSBBCAE0005513,,DPC,2021-06-26 20:55:38.400,2021-06-26 20:55:42.300,9,Departing,x,x
2021-06-26 20:55:47.432,10,200192,25SQCMICSBBB5890056BC,,DPC,2021-06-26 20:55:45.000,2021-06-26 20:55:47.400,5,Unknown,,x
2021-06-26 20:56:02.494,10,200192,25SQCMICSBBB5890056BC,,DPC,2021-06-26 20:55:47.700,2021-06-26 20:55:50.100,5,Departing,x,x
2021-06-26 20:56:02.494,10,200192,25SQCMICSBBEA59005471,,DPC,2021-06-26 20:55:50.100,2021-06-26 20:55:55.200,10,Departing,x,x
2021-06-26 20:56:02.494,10,200192,25SQCMICSBB5725005563,,DPC,2021-06-26 20:55:51.300,2021-06-26 20:55:51.900,3,Arriving,x,x
2021-06-26 20:56:02.494,10,200192,25SQCMICSBB1267005660,,DPC,2021-06-26 20:56:01.500,2021-06-26 20:56:01.500,1,Unknown,,x
2021-06-26 20:56:17.604,10,200192,25SQCMICSBB1267005660,,DPC,2021-06-26 20:56:02.700,2021-06-26 20:56:16.500,4,Unknown,,x
2021-06-26 20:56:17.604,10,200192,25SQCMICSBB11BB005664,,DPC,2021-06-26 20:56:13.800,2021-06-26 20:56:15.300,5,Departing,x,x
2021-06-26 20:56:32.650,10,200192,25SQCMICSBB357800572B,,DPC,2021-06-26 20:56:24.100,2021-06-26 20:56:24.700,3,Arriving,x,x
2021-06-26 20:56:32.650,10,200192,25SQCMICSBB1267005660,,DPC,2021-06-26 20:56:24.700,2021-06-26 20:56:26.200,3,Unknown,,x
2021-06-26 20:56:32.650,10,200192,25SQCMICSBB34920056AB,,DPC,2021-06-26 20:56:32.500,2021-06-26 20:56:32.500,1,Unknown,,x
2021-06-26 20:56:47.697,10,200192,25SQCMICSBB34920056AB,,DPC,2021-06-26 20:56:32.900,2021-06-26 20:56:36.800,14,Unknown,x,
2021-06-26 20:56:47.697,10,200192,25SQCMICSBB8E5D00569F,,DPC,2021-06-26 20:56:45.800,2021-06-26 20:56:46.700,4,Arriving,x,x
2021-06-26 20:57:02.791,10,200192,25SQCMICSBBEDFA005673,,DPC,2021-06-26 20:56:49.200,2021-06-26 20:56:49.800,3,Unknown,,x
2021-06-26 20:57:47.885,10,200192,25SQCMICSBBF79100574B,,DPC,2021-06-26 20:57:34.300,2021-06-26 20:57:40.300,9,Departing,x,x
