File Creation Time UTC,2021-06-04 17:47:11
SW Name,iID®DataCaptureSoftware
SW Version,v01.06
SW BuildDate,2019-11-28
SW StartTime,2021-05-18 12:15:39
Lib Version,v1.6.1
Company,Micro-Sensys GmbH
OS Version,v10.0.17763.865


Settings
,Scan mode,MPC
,,DataGetDelay_Seconds,15

Found Hardware
,Address,ReaderID,HW-Info,FW-Info,Num-Antennas
,0x01,25SQCMICSCB30E12
,0x10,200192,D0.22,98.26.01,2


Timestamp UTC,HexAddress,ReaderID,UID,Collection,DataType,FirstTimeFound,LastTimeFound,NumFound,Direction,Ant1,Ant2
2021-06-04 17:50:06.072,10,200192,25SQCMICSBB3335005764,,DPC,2021-06-04 17:49:56.400,2021-06-04 17:49:56.400,1,Unknown,,x
2021-06-04 18:00:53.104,10,200192,25SQCMICSBB3335005764,,DPC,2021-06-04 18:00:43.700,2021-06-04 18:00:47.000,12,Departing,x,x
2021-06-04 18:06:39.135,10,200192,25SQCMICSBBC52B003866,,DPC,2021-06-04 18:06:29.500,2021-06-04 18:06:36.400,11,Departing,x,x
2021-06-04 18:12:40.291,10,200192,25SQCMICSBB943300558E,,DPC,2021-06-04 18:12:26.700,2021-06-04 18:12:28.200,5,Departing,x,x
2021-06-04 18:13:10.400,10,200192,25SQCMICSBB4B020055D2,,DPC,2021-06-04 18:12:58.000,2021-06-04 18:13:00.400,5,Unknown,,x
2021-06-04 18:15:10.729,10,200192,25SQCMICSBBC52B003866,,DPC,2021-06-04 18:15:07.600,2021-06-04 18:15:10.900,12,Arriving,x,x
2021-06-04 18:15:25.760,10,200192,25SQCMICSBBC52B003866,,DPC,2021-06-04 18:15:10.900,2021-06-04 18:15:10.900,1,Unknown,,x
2021-06-04 18:16:40.979,10,200192,25SQCMICSBBF67A00572D,,DPC,2021-06-04 18:16:28.600,2021-06-04 18:16:31.900,8,Departing,x,x
2021-06-04 18:18:41.432,10,200192,25SQCMICSBB4B020055D2,,DPC,2021-06-04 18:18:40.300,2021-06-04 18:18:41.200,4,Arriving,x,x
2021-06-04 18:19:56.682,10,200192,25SQCMICSBB6BBF00575D,,DPC,2021-06-04 18:19:42.800,2021-06-04 18:19:44.300,3,Unknown,,x
2021-06-04 18:20:56.900,10,200192,25SQCMICSBB6BBF00575D,,DPC,2021-06-04 18:20:45.100,2021-06-04 18:20:54.400,10,Departing,x,x
2021-06-04 18:21:42.025,10,200192,25SQCMICSBB2DDC005747,,DPC,2021-06-04 18:21:30.600,2021-06-04 18:21:30.600,1,Unknown,,x
2021-06-04 18:23:12.369,10,200192,25SQCMICSBB943300558E,,DPC,2021-06-04 18:23:01.400,2021-06-04 18:23:02.900,6,Arriving,x,x
2021-06-04 18:25:57.900,10,200192,25SQCMICSBB93780055BE,,DPC,2021-06-04 18:25:55.800,2021-06-04 18:25:56.400,3,Unknown,,x
2021-06-04 18:27:28.307,10,200192,25SQCMICSBBF67A00572D,,DPC,2021-06-04 18:27:23.700,2021-06-04 18:27:26.400,10,Departing,x,x
2021-06-04 18:27:43.432,10,200192,25SQCMICSBBF67A00572D,,DPC,2021-06-04 18:27:30.700,2021-06-04 18:27:31.300,2,Unknown,x,
2021-06-04 18:31:59.135,10,200192,25SQCMICSBB92930055DC,,DPC,2021-06-04 18:31:50.700,2021-06-04 18:31:51.900,5,Departing,x,x
2021-06-04 18:41:30.900,10,200192,25SQCMICSBB8BDC0055D0,,DPC,2021-06-04 18:41:26.900,2021-06-04 18:41:30.800,9,Arriving,x,x
2021-06-04 18:42:01.041,10,200192,25SQCMICSBB8BDC0055D0,,DPC,2021-06-04 18:41:52.500,2021-06-04 18:41:52.800,2,Unknown,,x
2021-06-04 18:42:46.244,10,200192,25SQCMICSBB0F43005485,,DPC,2021-06-04 18:42:38.900,2021-06-04 18:42:46.100,18,Arriving,x,x
2021-06-04 18:43:31.447,10,200192,25SQCMICSBB712C005753,,DPC,2021-06-04 18:43:31.300,2021-06-04 18:43:31.300,1,Unknown,,x
2021-06-04 18:43:46.494,10,200192,25SQCMICSBB712C005753,,DPC,2021-06-04 18:43:33.800,2021-06-04 18:43:38.900,4,Departing,x,x
2021-06-04 18:47:02.104,10,200192,25SQCMICSBB712C005753,,DPC,2021-06-04 18:46:49.100,2021-06-04 18:46:50.000,4,Unknown,x,
2021-06-04 18:48:17.354,10,200192,25SQCMICSBBD3AA005732,,DPC,2021-06-04 18:48:15.800,2021-06-04 18:48:15.800,1,Unknown,,x
2021-06-04 18:48:32.400,10,200192,25SQCMICSBBD3AA005732,,DPC,2021-06-04 18:48:27.800,2021-06-04 18:48:32.300,10,Departing,x,x
2021-06-04 18:48:47.479,10,200192,25SQCMICSBBD3AA005732,,DPC,2021-06-04 18:48:32.700,2021-06-04 18:48:44.700,8,Arriving,x,x
2021-06-04 18:48:47.479,10,200192,25SQCMICSBB70C7005735,,DPC,2021-06-04 18:48:44.100,2021-06-04 18:48:47.100,11,Departing,x,x
2021-06-04 18:49:47.713,10,200192,25SQCMICSBB8BDC0055D0,,DPC,2021-06-04 18:49:41.200,2021-06-04 18:49:47.500,7,Departing,x,x
2021-06-04 18:49:47.713,10,200192,25SQCMICSBB6BBF00575D,,DPC,2021-06-04 18:49:47.500,2021-06-04 18:49:47.500,1,Unknown,x,
2021-06-04 18:50:02.744,10,200192,25SQCMICSBB8BDC0055D0,,DPC,2021-06-04 18:49:48.000,2021-06-04 18:49:48.300,2,Unknown,x,
2021-06-04 18:50:02.744,10,200192,25SQCMICSBB6BBF00575D,,DPC,2021-06-04 18:49:48.300,2021-06-04 18:50:02.700,10,Unknown,x,
2021-06-04 18:52:03.119,10,200192,25SQCMICSBB2DDC005747,,DPC,2021-06-04 18:51:51.400,2021-06-04 18:51:59.500,9,Departing,x,x
2021-06-04 18:53:18.354,10,200192,25SQCMICSBB349300574D,,DPC,2021-06-04 18:53:03.500,2021-06-04 18:53:07.700,13,Departing,x,x
2021-06-04 18:53:33.385,10,200192,25SQCMICSBB349300574D,,DPC,2021-06-04 18:53:29.000,2021-06-04 18:53:33.200,14,Unknown,x,
2021-06-04 18:53:33.385,10,200192,25SQCMICSBB6BBF00575D,,DPC,2021-06-04 18:53:33.200,2021-06-04 18:53:33.200,1,Unknown,x,
2021-06-04 18:53:48.416,10,200192,25SQCMICSBB6BBF00575D,,DPC,2021-06-04 18:53:33.700,2021-06-04 18:53:36.100,9,Arriving,x,x
2021-06-04 18:53:48.416,10,200192,25SQCMICSBB349300574D,,DPC,2021-06-04 18:53:33.700,2021-06-04 18:53:35.800,8,Unknown,x,
2021-06-04 18:54:18.572,10,200192,25SQCMICSBB374B0054C4,,DPC,2021-06-04 18:54:08.500,2021-06-04 18:54:10.900,9,Arriving,x,x
2021-06-04 18:54:18.572,10,200192,25SQCMICSBB92930055DC,,DPC,2021-06-04 18:54:15.700,2021-06-04 18:54:15.700,1,Unknown,,x
2021-06-04 18:54:33.604,10,200192,25SQCMICSBB92930055DC,,DPC,2021-06-04 18:54:24.500,2021-06-04 18:54:24.500,1,Unknown,,x
2021-06-04 18:55:18.744,10,200192,25SQCMICSBB93780055BE,,DPC,2021-06-04 18:55:18.300,2021-06-04 18:55:18.600,2,Unknown,x,
2021-06-04 18:55:33.791,10,200192,25SQCMICSBB93780055BE,,DPC,2021-06-04 18:55:19.000,2021-06-04 18:55:20.500,6,Arriving,x,x
2021-06-04 18:55:48.916,10,200192,25SQCMICSBB30AC005469,,DPC,2021-06-04 18:55:40.700,2021-06-04 18:55:43.100,8,Departing,x,x
2021-06-04 18:56:03.963,10,200192,25SQCMICSBB349300574D,,DPC,2021-06-04 18:56:02.600,2021-06-04 18:56:02.600,1,Unknown,x,
2021-06-04 18:56:49.119,10,200192,25SQCMICSBBF67A00572D,,DPC,2021-06-04 18:56:44.500,2021-06-04 18:56:48.100,4,Departing,x,x
2021-06-04 18:57:49.275,10,200192,25SQCMICSBB70C7005735,,DPC,2021-06-04 18:57:45.900,2021-06-04 18:57:46.500,3,Arriving,x,x
2021-06-04 18:58:19.463,10,200192,25SQCMICSBB0F43005485,,DPC,2021-06-04 18:58:12.400,2021-06-04 18:58:12.400,1,Unknown,,x
