File Creation Time UTC,2021-07-31 13:40:06
SW Name,iID®DataCaptureSoftware
SW Version,v01.06
SW BuildDate,2019-11-28
SW StartTime,2021-07-29 13:36:17
Lib Version,v1.6.1
Company,Micro-Sensys GmbH
OS Version,v10.0.17763.865


Settings
,Scan mode,MPC
,,DataGetDelay_Seconds,15

Found Hardware
,Address,ReaderID,HW-Info,FW-Info,Num-Antennas
,0x01,25SQCMICSCB30E12
,0x10,200192,D0.22,98.26.01,2
,0x11,200061,D0.21,98.05.11,2


Timestamp UTC,HexAddress,ReaderID,UID,Collection,DataType,FirstTimeFound,LastTimeFound,NumFound,Direction,Ant1,Ant2
2021-07-31 13:54:36.781,10,200192,25SQCMICSBB72F500557E,,DPC,2021-07-31 13:54:33.900,2021-07-31 13:54:36.600,8,Departing,x,x
2021-07-31 13:54:51.827,10,200192,25SQCMICSBB72F500557E,,DPC,2021-07-31 13:54:37.000,2021-07-31 13:54:37.000,1,Unknown,x,
2021-07-31 13:54:51.827,10,200192,25SQCMICSBBC9E9005A60,,DPC,2021-07-31 13:54:49.000,2021-07-31 13:54:49.000,1,Unknown,x,
2021-07-31 14:03:38.890,10,200192,25SQCMICSBB4E42005B03,,DPC,2021-07-31 14:03:33.000,2021-07-31 14:03:38.400,16,Departing,x,x
2021-07-31 14:54:48.624,10,200192,25SQCMICSBB535B0056C3,,DPC,2021-07-31 14:54:42.900,2021-07-31 14:54:42.900,1,Unknown,x,
2021-07-31 15:13:07.249,10,200192,25SQCMICSBBB0C9005A6B,,DPC,2021-07-31 15:12:58.500,2021-07-31 15:12:59.100,3,Departing,x,x
2021-07-31 15:18:38.124,10,200192,25SQCMICSBBB796005AB2,,DPC,2021-07-31 15:18:25.500,2021-07-31 15:18:27.900,4,Unknown,x,
2021-07-31 15:27:39.890,10,200192,25SQCMICSBBB0C9005A6B,,DPC,2021-07-31 15:27:28.000,2021-07-31 15:27:34.000,5,Unknown,x,
2021-07-31 15:28:10.077,10,200192,25SQCMICSBBB0C9005A6B,,DPC,2021-07-31 15:28:04.200,2021-07-31 15:28:04.500,2,Unknown,x,
2021-07-31 15:28:25.109,10,200192,25SQCMICSBBB0C9005A6B,,DPC,2021-07-31 15:28:10.500,2021-07-31 15:28:14.100,8,Arriving,x,x
2021-07-31 15:33:26.156,10,200192,25SQCMICSBBC9E9005A60,,DPC,2021-07-31 15:33:22.400,2021-07-31 15:33:25.100,6,Arriving,x,x
2021-07-31 15:34:41.374,10,200192,25SQCMICSBBC9E9005A60,,DPC,2021-07-31 15:34:28.700,2021-07-31 15:34:33.800,17,Departing,x,x
2021-07-31 15:34:56.421,10,200192,25SQCMICSBBC9E9005A60,,DPC,2021-07-31 15:34:42.200,2021-07-31 15:34:53.000,36,Unknown,x,
2021-07-31 15:35:11.546,10,200192,25SQCMICSBBC9E9005A60,,DPC,2021-07-31 15:35:10.800,2021-07-31 15:35:11.700,4,Unknown,x,
2021-07-31 15:35:26.593,10,200192,25SQCMICSBBC9E9005A60,,DPC,2021-07-31 15:35:11.700,2021-07-31 15:35:13.500,7,Unknown,x,
2021-07-31 15:37:41.999,10,200192,25SQCMICSBBB0C9005A6B,,DPC,2021-07-31 15:37:33.600,2021-07-31 15:37:39.600,19,Departing,x,x
2021-07-31 15:37:57.031,10,200192,25SQCMICSBBB0C9005A6B,,DPC,2021-07-31 15:37:43.500,2021-07-31 15:37:54.900,18,Arriving,x,x
2021-07-31 15:45:43.577,10,200192,25SQCMICSBBC9E9005A60,,DPC,2021-07-31 15:45:31.100,2021-07-31 15:45:33.500,9,Arriving,x,x
2021-07-31 16:24:21.859,11,200061,25SQCMICSBB627300591C,,DPC,2021-07-31 16:24:16.700,2021-07-31 16:24:18.500,6,Arriving,x,x
2021-07-31 16:24:36.874,11,200061,25SQCMICSBB627300591C,,DPC,2021-07-31 16:24:36.200,2021-07-31 16:24:36.800,3,Unknown,,x
2021-07-31 16:24:51.984,11,200061,25SQCMICSBB627300591C,,DPC,2021-07-31 16:24:37.100,2021-07-31 16:24:42.800,11,Departing,x,x
2021-07-31 16:34:38.421,10,200192,25SQCMICSBB72F500557E,,DPC,2021-07-31 16:34:29.300,2021-07-31 16:34:31.100,6,Arriving,x,x
2021-07-31 16:34:53.452,10,200192,25SQCMICSBB72F500557E,,DPC,2021-07-31 16:34:41.000,2021-07-31 16:34:41.000,1,Unknown,x,
2021-07-31 16:39:54.390,10,200192,25SQCMICSBB535B0056C3,,DPC,2021-07-31 16:39:43.700,2021-07-31 16:39:44.300,3,Arriving,x,x
2021-07-31 16:55:27.437,10,200192,25SQCMICSBB516D005707,,DPC,2021-07-31 16:55:26.300,2021-07-31 16:55:26.300,1,Unknown,x,
2021-07-31 17:04:44.156,10,200192,25SQCMICSBBC9E9005A60,,DPC,2021-07-31 17:04:42.500,2021-07-31 17:04:42.800,2,Departing,x,x
2021-07-31 17:17:01.687,10,200192,25SQCMICSBB4F54005A7A,,DPC,2021-07-31 17:16:59.800,2021-07-31 17:17:01.600,6,Unknown,x,
2021-07-31 17:17:16.734,10,200192,25SQCMICSBB4F54005A7A,,DPC,2021-07-31 17:17:02.000,2021-07-31 17:17:02.300,2,Unknown,,x
