UID,TAG,hive,,,,1921,,,,,,,,,
CB54D10CD2434C20820F00B0C33E3612,4_01_tag29,left,,,,25SQCMICSBBFA68003877,,,,,,,,,
CB54D10CD2434C2083D720B0C33E36DA,4_01_tag30,left,,,,CB54D10CD2434C2084182E30C33E3606,4_01_tag21,,,,,,,,
CB54D10CD2434C2081DB80F0C33E380E,4_03_tag1,left,,,,25SQCMICSBBDFB800386A,,,,,,,,,
CB54D10CD2434C20B0D46D70C33E36D2,4_03_tag2,left,,,,CB54D10CD2434C2085CF91B0C33E36E6,4_01_tag22,,,,,,,,
CB54D10CD2434C2083D85CF0C33E380A,4_03_tag3,left,,,,25SQCMICSBBE39F003869,,,,,,,,,
CB54D10CD2434C20B5077D70C33E38E6,4_03_tag4,left,,,,CB54D10CD2434C20B10C1170C33E38DE,4_01_tag23,,,,,,,,
CB54D10CD2434C20B70C3C70C33E38DA,4_03_tag5,left,,,,25SQCMICSBB1CAE003887,,,,,,,,,
CB54D10CD2434C20B31430F0C33E3506,4_03_tag6,left,,,,CB54D10CD2434C20B3071070C33E38E2,4_01_tag24,,,,,,,,
CB54D10CD2434C20B0D45C70C33E3812,4_03_tag7,left,,,,25SQCMICSBB3A1A003888,,,,,,,,,
CB54D10CD2434C2082E37C70C33E34C2,4_03_tag8,left,,,,CB54D10CD2434C20B11B6DB0C33E360E,4_01_tag25,,,,,,,,
CB54D10CD2434C20B9E431B0C33E390A,4_03_tag9,left,,,,25SQCMICSBB1F6600386C,,,,,,,,,
CB54D10CD2434C20B3E77170C33E3906,4_03_tag10,left,,,,CB54D10CD2434C2085DF5130C33E35C2,4_01_tag26,,,,,,,,
CB54D10CD2434C20B11B7CB0C33E38CE,4_03_tag11,left,,,,25SQCMICSBBE75D003850,,,,,,,,,
CB54D10CD2434C20B0D75E70C33E39E6,4_03_tag12,left,,,,CB54D10CD2434C2086E41C30C33E390E,4_01_tag27,,,,,,,,
CB54D10CD2434C20B6D73DB0C33E39E2,4_03_tag13,left,,,,25SQCMICSBBF9A000389C,,,,,,,,,
CB54D10CD2434C2081C73170C33E340E,4_03_tag14,left,,,,CB54D10CD2434C2086186E70C33E3316,4_01_tag28,,,,,,,,
CB54D10CD2434C2086171CB0C33E350E,4_03_tag15,left,,,,25SQCMICSBBFFF900383E,,,,,,,,,
CB54D10CD2434C20840F6D30C33E3616,4_03_tag16,left,,,,CB54D10CD2434C20820F00B0C33E3612,4_01_tag29,,,,,,,,
CB54D10CD2434C20841810F0C33E38C6,4_03_tag17,left,,,,25SQCMICSBBBC0B00386D,,,,,,,,,
CB54D10CD2434C20B3101E30C33E34E2,4_03_tag18,left,,,,CB54D10CD2434C2083D720B0C33E36DA,4_01_tag30,,,,,,,,
CB54D10CD2434C2083C75C70C33E340A,4_03_tag19,left,,,,25SQCMICSBBC52B003866,,,,,,,,,
CB54D10CD2434C20B3131C30C33E3516,4_03_tag20,left,,,,CB54D10CD2434C2081DB80F0C33E380E,4_03_tag1,,,,,,,,
CB54D10CD2434C2086E42D30C33E37CE,4_03_tag21,left,,,,25SQCMICSBBA68C00388C,,,,,,,,,
CB54D10CD2434C20B51371B0C33E3512,4_03_tag22,left,,,,CB54D10CD2434C20B0D46D70C33E36D2,4_03_tag2,,,,,,,,
CB54D10CD2434C20B2C33C70C33E39CA,4_03_tag23,left,,,,25SQCMICSBB05F5003864,,,,,,,,,
CB54D10CD2434C2082183CF0C33E38C2,4_03_tag24,left,,,,CB54D10CD2434C2083D85CF0C33E380A,4_03_tag3,,,,,,,,
CB54D10CD2434C20B5E70D70C33E37C2,4_03_tag25,left,,,,25SQCMICSBBC6E300388B,,,,,,,,,
CB54D10CD2434C20B9E440B0C33E37CA,4_03_tag26,left,,,,CB54D10CD2434C20B5077D70C33E38E6,4_03_tag4,,,,,,,,
CB54D10CD2434C20B70C4D70C33E361A,4_03_tag27,left,,,,25SQCMICSBB5A75003889,,,,,CB54D10CD2434C20B4C34070C33E370E,,,,
CB54D10CD2434C20B4C34070C33E370E,4_03_tag28,left,,,,CB54D10CD2434C20B70C3C70C33E38DA,4_03_tag5,,,,,,,,
CB54D10CD2434C20B4DC50F0C33E35CE,5_03_tag29,left,,,,25SQCMICSBB7CC1003886,,,,,CB54D10CD2434C20B4DC50F0C33E35CE,,,,
CB54D10CD2434C20B8D05170C33E35D6,4_03_tag30,left,,,,CB54D10CD2434C20B31430F0C33E3506,4_03_tag6,,,,CB54D10CD2434C20B8D05170C33E35D6,,,,
CB54D10CD2434C20B5CF1D30C33DC6D6,4_03_tag31,left,,,,25SQCMICSBB3ECC00385A,,,,,CB54D10CD2434C20B5CF1D30C33DC6D6,,,,
CB54D10CD2434C20B3042DB0C33E37D6,4_03_tag32,left,,,,CB54D10CD2434C20B0D45C70C33E3812,4_03_tag7,,,,CB54D10CD2434C20B3042DB0C33E37D6,,,,tag13 april fools
CB54D10CD2434C20B6C45C30C33E3406,4_03_tag33,left,,,,25SQCMICSBB05E100388D,,,,,,,,,
CB54D10CD2434C20B0CB5CF0C33E3412,4_03_tag34,left,,,,CB54D10CD2434C2082E37C70C33E34C2,4_03_tag8,,,,,,,,
CB54D10CD2434C20B2CC6E70C33E371A,4_03_tag35,left,,,,25SQCMICSBBB871003840,,,,,,,,,
CB54D10CD2434C20B2CC5130C33E39DA,4_03_tag36,left,,,,CB54D10CD2434C20B9E431B0C33E390A,4_03_tag9,,,,,,,,
CB54D10CD2434C20B4CF8CB0C33E39DE,4_03_tag37,left,,,,25SQCMICSBB99CF00389B,,,,,,,,,
CB54D10CD2434C2085CF3CF0C33E39D2,4_03_tag38,left,,,,CB54D10CD2434C20B3E77170C33E3906,4_03_tag10,,,,,,,,
CB54D10CD2434C20B8CF50F0C33E39D6,4_03_tag39,left,,,,25SQCMICSBB397E00389A,,,,,,,,,
CB54D10CD2434C20B8CF4E30C33E3716,4_03_tag40,left,,,,CB54D10CD2434C20B11B7CB0C33E38CE,4_03_tag11,,,,,,,,
CB54D10CD2434C2083C83C30C33186C6,4_03_tag41,left,,,,25SQCMICSBB1F72003883,,,,,,,,,
CB54D10CD2434C2085C75130C33183C6,4_03_tag42,left,,,,CB54D10CD2434C20B0D75E70C33E39E6,4_03_tag12,,,,,,,,
CB54D10CD2434C2081C811B0C33186C2,4_03_tag43,left,,,,25SQCMICSBB0559003899,,,,,,,,,
CB54D10CD2434C20B0DF81B0C3318206,4_03_tag44,left,,,,CB54D10CD2434C20B6D73DB0C33E39E2,4_03_tag13,,,,,,,,
CB54D10CD2434C2082DF0130C33D75D6,4_03_tag45,left,,,,25SQCMICSBB6536003898,,,,,,,,,
CB54D10CD2434C20B3C70E30C33D75E6,4_03_tag46,left,,,,CB54D10CD2434C2081C73170C33E340E,4_03_tag14,,,,,,,,
CB54D10CD2434C20B4DB1CB0C34C30C2,4_03_tag47,left,,,,25SQCMICSBBA13E00384C,,,,,,,,,
CB54D10CD2434C2086CF5E70C33D7212,4_03_tag48,left,,,,CB54D10CD2434C2086171CB0C33E350E,4_03_tag15,,,,,,,,
CB54D10CD2434C20B3D43070C33D76C2,4_03_tag49,left,,,,25SQCMICSBBFE1200385C,,,,,,,,,
CB54D10CD2434C20B60C10B0C33D731A,4_03_tag50,left,,,,CB54D10CD2434C20840F6D30C33E3616,4_03_tag16,,,,,,,,
CB54D10CD2434C20B0CB1170C33186CE,4_03_tag51,left,,,,25SQCMICSBBDC6400386E,,,,,,,,,
CB54D10CD2434C20B20B2CF0C33D74CE,4_03_tag52,left,,,,CB54D10CD2434C20841810F0C33E38C6,4_03_tag17,,,,,,,,
CB54D10CD2434C2081D05CB0C331821A,4_03_tag53,left,,,,25SQCMICSBBDFAC003881,,,,,,,,,
CB54D10CD2434C20B0D050B0C33183E2,4_03_tag54,left,,,,CB54D10CD2434C20B3101E30C33E34E2,4_03_tag18,,,,,,,,
CB54D10CD2434C2085071DB0C33D72DE,4_03_tag55,left,,,,25SQCMICSBB3DA8003848,,,,,,,,,
CB54D10CD2434C20B4CB3C30C33183DA,4_03_tag56,left,,,,CB54D10CD2434C2083C75C70C33E340A,4_03_tag19,,,,,,,,
CB54D10CD2434C20B1CC3DB0C33D770A,4_03_tag57,left,,,,25SQCMICSBBC15100384B,,,,,,,,,
CB54D10CD2434C2084171170C33182C2,4_03_tag58,left,,,,CB54D10CD2434C20B3131C30C33E3516,4_03_tag20,,,,,,,,
CB54D10CD2434C2082042CF0C33181E2,4_03_tag59,left,,,,25SQCMICSBB3D1000385E,,,,,,,,,
CB54D10CD2434C20B9CF8170C33D73E2,4_03_tag60,left,,,,CB54D10CD2434C2086E42D30C33E37CE,4_03_tag21,,,,,,,,
CB54D10CD2434C2086083170C331831A,4_03_tag61,left,,,,25SQCMICSBBF9B4003873,,,,,,,,,
25SQCMICSBB202500387B,4_04_tag1,right,,,,CB54D10CD2434C20B51371B0C33E3512,4_03_tag22,,,,,,,,
25SQCMICSBBE32700387D,4_04_tag2,right,,,,25SQCMICSBB5D7F00385D,,,,,,,,,
25SQCMICSBB1F6600386C,4_04_tag3,right,,,,CB54D10CD2434C20B2C33C70C33E39CA,4_03_tag23,,,,,,,,
25SQCMICSBBBC0B00386D,4_04_tag4,right,,,,25SQCMICSBB2031003892,,,,,,,,,
25SQCMICSBB5167003558,4_04_tag5,right,,,,CB54D10CD2434C2082183CF0C33E38C2,4_03_tag24,,,,,,,,
25SQCMICSBBACCD003529,4_04_tag6,right,,,,25SQCMICSBBBFC3003880,,,,,,,,,
25SQCMICSBB4AA7003524,4_04_tag7,right,,,,CB54D10CD2434C20B5E70D70C33E37C2,4_03_tag25,,,,,,,,
25SQCMICSBBAA38003572,4_04_tag8,right,,,,25SQCMICSBB5905003870,,,,,,,,,
25SQCMICSBB643C003FBD,4_04_tag9,right,,,,CB54D10CD2434C20B9E440B0C33E37CA,4_03_tag26,,,,,,,,
25SQCMICSBB17BC003556,4_04_tag10,right,,,,25SQCMICSBB99DB003872,,,,,,,,,
25SQCMICSBBCA57003573,4_04_tag11,right,,,,CB54D10CD2434C20B70C4D70C33E361A,4_03_tag27,,,,,,,,
25SQCMICSBB8B92003540,4_04_tag12,right,,,,25SQCMICSBB7CD500386F,,,,,,,,,
25SQCMICSBB5679003565,4_04_tag13,right,,,,CB54D10CD2434C20B4C34070C33E370E,4_03_tag28,,,,,,,,
25SQCMICSBB1460003552,4_04_tag14,right,,,,25SQCMICSBB404A00387C,,,,,,,,,
25SQCMICSBB45CE004004,4_04_tag15,right,,,,CB54D10CD2434C20B4DC50F0C33E35CE,5_03_tag29,,,,,,,,
25SQCMICSBBA6D5003FDD,4_04_tag16,right,,,,25SQCMICSBB47EC003853,,,,,,,,,
25SQCMICSBB693A003574,4_04_tag17,right,,,,CB54D10CD2434C20B8D05170C33E35D6,4_03_tag30,,,,,,,,
25SQCMICSBBB0AB00357E,4_04_tag18,right,,,,25SQCMICSBB84EE003855,,,,,,,,,
25SQCMICSBB51DF00354E,4_04_tag19,right,,,,CB54D10CD2434C20B5CF1D30C33DC6D6,4_03_tag31,,,,,,,,
25SQCMICSBBE527003FAE,4_04_tag20,right,,,,25SQCMICSBB53140037F5,,,,,,,,,
25SQCMICSBBAD9E00355B,4_04_tag21,right,,,,CB54D10CD2434C20B3042DB0C33E37D6,4_03_tag32,,,,,,,,
25SQCMICSBBCC1A00353E,4_04_tag22,right,,,,25SQCMICSBB3AB6003875,,,,,,,,,
25SQCMICSBB55A5003561,4_04_tag23,right,,,,CB54D10CD2434C20B6C45C30C33E3406,4_03_tag33,,,,,,,,
25SQCMICSBB8510004006,4_04_tag24,right,,,,25SQCMICSBB61E000384A,,,,,,,,,
25SQCMICSBB7D73003FB7,4_04_tag25,right,,,,CB54D10CD2434C20B0CB5CF0C33E3412,4_03_tag34,,,,,,,,
25SQCMICSBBEF3F003578,4_04_tag26,right,,,,25SQCMICSBB025300384D,,,,,,,,,
25SQCMICSBBE527003FAE,4_04_tag27,right,,,,CB54D10CD2434C20B2CC6E70C33E371A,4_03_tag35,,,,,,,,
25SQCMICSBBCCA2003528,4_04_tag28,right,,,,25SQCMICSBB23F900387F,,,,,,,,,
25SQCMICSBB61AD003FF6,4_04_tag29,right,,,,CB54D10CD2434C20B2CC5130C33E39DA,4_03_tag36,,,,,,,,
25SQCMICSBBA9E4003576,4_04_tag30,right,,,,25SQCMICSBB23ED003896,,,,,,,,,
25SQCMICSBB0A89003571,4_04_tag31,right,,,,CB54D10CD2434C20B4CF8CB0C33E39DE,4_03_tag37,,,,,,,,
25SQCMICSBB4719003FF9,4_05_tag01,left,,,,25SQCMICSBB4382003897,,,,,,,,,
25SQCMICSBBB14000351C,4_05_tag02,left,,,,CB54D10CD2434C2085CF3CF0C33E39D2,4_03_tag38,,,,,,,,
25SQCMICSBB503400352C,4_05_tag03,left,,,,25SQCMICSBBE333003894,,,,,,,,,
25SQCMICSBBEF8700356E,4_05_tag04,left,,,,CB54D10CD2434C20B8CF50F0C33E39D6,4_03_tag39,,,,,,,,
25SQCMICSBBEBFD003541,4_05_tag05,left,,,,25SQCMICSBB835C003895,,,,,,,,,
25SQCMICSBBD2F300351F,4_05_tag06,left,,,,CB54D10CD2434C20B8CF4E30C33E3716,4_03_tag40,,,,,,,,
25SQCMICSBB6484003FC9,4_05_tag07,left,,,,25SQCMICSBB834800387E,,,,,,,,,
25SQCMICSBBC751003FBC,4_05_tag08,left,,,,CB54D10CD2434C2083C83C30C33186C6,4_03_tag41,,,,,,,,
25SQCMICSBBD555003536,4_05_tag09,left,,,,25SQCMICSBBC2C0003FF1,,,,,,,,,
25SQCMICSBB1657003530,4_05_tag10,left,,,,CB54D10CD2434C2085C75130C33183C6,4_03_tag42,,,,,,,,
25SQCMICSBB8A79003526,4_05_tag11,left,,,,25SQCMICSBBE15D003FC1,,,,,,,,,
25SQCMICSBB724200351E,4_05_tag12,left,,,,CB54D10CD2434C2081C811B0C33186C2,4_03_tag43,,,,,,,,
25SQCMICSBBD689003532,4_05_tag13,left,,,,25SQCMICSBBA2AF003FF0,,,,,,,,,
25SQCMICSBB2914003521,4_05_tag14,left,,,,CB54D10CD2434C20B0DF81B0C3318206,4_03_tag44,,,,,,,,
25SQCMICSBBB37700357A,4_05_tag15,left,,,,25SQCMICSBB078F003FBA,,,,,,,,,
25SQCMICSBB740F003553,4_05_tag16,left,,,,CB54D10CD2434C2082DF0130C33D75D6,4_03_tag45,,,,,,,,
25SQCMICSBB75E4003535,4_05_tag17,left,,,,25SQCMICSBBB70D003555,,,,,,,,,
25SQCMICSBB0F1800353C,4_05_tag18,left,,,,CB54D10CD2434C20B3C70E30C33D75E6,4_03_tag46,,,,,,,,
25SQCMICSBB7638003531,4_05_tag19,left,,,,25SQCMICSBB3108003559,,,,,,,,,
25SQCMICSBBB6E6003533,4_05_tag20,left,,,,CB54D10CD2434C20B4DB1CB0C34C30C2,4_03_tag47,,,,,,,,
,,,,,,25SQCMICSBB4612004000,,,,,,,,,
25SQCMICSBB4B4C003542,4_06_tag01,right,,,,CB54D10CD2434C2086CF5E70C33D7212,4_03_tag48,,,,,,,,
25SQCMICSBB158B003534,4_06_tag02,right,,,,25SQCMICSBBF35900352D,,,,,,,,,
25SQCMICSBBEC5B00356A,4_06_tag03,right,,,,CB54D10CD2434C20B3D43070C33D76C2,4_03_tag49,,,,,,,,
25SQCMICSBB884E003544,4_06_tag04,right,,,,25SQCMICSBB35CA003560,,,,,,,,,
25SQCMICSBB0E4B003548,4_06_tag05,right,,,,CB54D10CD2434C20B60C10B0C33D731A,4_03_tag50,REPURPOSED,,,,,,,
25SQCMICSBB28FF003547,4_06_tag06,right,,,,25SQCMICSBB6CAB00353F,,,,,,,,,
25SQCMICSBBB4D1003551,4_06_tag07,right,,,,CB54D10CD2434C20B0CB1170C33186CE,4_03_tag51,,,,,,,,
25SQCMICSBBD0C400357D,4_06_tag08,right,,,,25SQCMICSBB021E003FF3,,,,,,,,,
25SQCMICSBB338700352F,4_06_tag09,right,,,,CB54D10CD2434C20B20B2CF0C33D74CE,4_03_tag52,,,,,,,,
25SQCMICSBB8F50003579,4_06_tag10,right,,,,25SQCMICSBB2B23003543,,,,,,,,,
25SQCMICSBB4F3600356F,4_06_tag11,right,,,,CB54D10CD2434C2081D05CB0C331821A,4_03_tag53,,,,,,,,
25SQCMICSBBAC7500353D,4_06_tag12,right,,,,25SQCMICSBBA4E2003FBF,,,,,,,,,
25SQCMICSBB6E24003549,4_06_tag13,right,,,,CB54D10CD2434C20B0D050B0C33183E2,4_03_tag54,,,,,,,,
25SQCMICSBB96A7003567,4_06_tag14,right,,,,25SQCMICSBB04EB003FC8,,,,,,,,,
25SQCMICSBBF514003562,4_06_tag15,right,,,,CB54D10CD2434C2085071DB0C33D72DE,4_03_tag55,,,,,,,,
25SQCMICSBB6E9C00355D,4_06_tag16,right,,,,25SQCMICSBBEA16003527,,,,,,,,,
25SQCMICSBB90EA00352A,4_06_tag17,right,,,,CB54D10CD2434C20B4CB3C30C33183DA,4_03_tag56,,,,,,,,
25SQCMICSBB0EF300355E,4_06_tag18,right,,,,25SQCMICSBB4230003FC6,,,,,,,,,
25SQCMICSBBAE4200355F,4_06_tag19,right,,,,CB54D10CD2434C20B1CC3DB0C33D770A,4_03_tag57,,,,,,,,
25SQCMICSBB4890003546,4_06_tag20,right,,,,25SQCMICSBB13C600357B,,,,,,,,,
300833B2DDD9014000000000,4_10_tag1,left,julia's new tag!,,,CB54D10CD2434C2084171170C33182C2,4_03_tag58,,,,,,,,
25SQCMICSBBD944003D41,4_10_tag2,left,,,,25SQCMICSBBDE1E003FB0,,,,,,,,,
25SQCMICSBB845F003D30,4_10_tag3,left,,,,CB54D10CD2434C2082042CF0C33181E2,4_03_tag59,,,,,,,,
25SQCMICSBB9AB6003D13,4_10_tag4,left,,,,25SQCMICSBBBAB3003FA8,,,,,,,,,
25SQCMICSBBBCBA003D0A,4_10_tag5,left,,,,CB54D10CD2434C20B9CF8170C33D73E2,4_03_tag60,,,,,,,,
25SQCMICSBBC23C003D2C,4_10_tag6,left,,,,25SQCMICSBB938E003538,,,,,,,,,
25SQCMICSBB4327003D1B,4_10_tag7,left,,,,CB54D10CD2434C2086083170C331831A,4_03_tag61,,,,,,,,
25SQCMICSBBB4F8003CFD,4_10_tag8,left,,,,25SQCMICSBBFBCE003FCF,,,,,,,,,
25SQCMICSBBBF66003D0E,4_10_tag9,left,,,,,,,,,,,,,
25SQCMICSBB7BC2003D23,4_10_tag10,left,,,,,,,,,,,,,
25SQCMICSBB8025003D1D,4_10_tag11,left,,,,,,,,,,,,,
25SQCMICSBBF905003D16,4_10_tag12,left,,,,,,,,,,,,,
25SQCMICSBBC00B003D4A,4_10_tag13,left,,,,,,,,,,,,,
25SQCMICSBBDA98003D46,4_10_tag14,left,,,,,,,,,,,,,
25SQCMICSBBA5F5003D02,4_10_tag15,left,,,,,,,,,,,,,
25SQCMICSBB6D69003CF5,4_10_tag16,left,,,,,,,,,,,,,
25SQCMICSBB02E2003D2A,4_10_tag17,left,,,,,,,,,,,,,
25SQCMICSBBE396003D1A,4_10_tag18,left,,,,,,,,,,,,,
25SQCMICSBB3EC5003D29,4_10_tag19,left,,,,,,,,,,,,,
25SQCMICSBB809D003D09,4_10_tag20,left,,,,,,,,,,,,,
25SQCMICSBB5A68003D11,4_10_tag21,left,,,,,,,,,,,,,
25SQCMICSBB1795003CFC,4_10_tag22,left,,,,,,,,,,,,,
25SQCMICSBB652B003D00,4_10_tag23,left,,,,,,,,,,,,,
25SQCMICSBBDFB1003D19,4_10_tag24,left,,,,,,,,,,,,,
25SQCMICSBBDF09003D0D,4_10_tag25,left,,,,,,,,,,,,,
25SQCMICSBB61E9003D39,4_10_tag26,left,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
25SQCMICSBBF0790037F2,4_07?_tag1,right,,,,,,,,,,,,,
25SQCMICSBB9F2E003829,4_07?_tag2,right,,,,,,,,,,,,,
25SQCMICSBB54B20037DE,4_07?_tag3,right,,,,,,,,,,,,,
25SQCMICSBB34DD0037DD,4_07?_tag4,right,,,,,,,,,,,,,
25SQCMICSBB1871003D26,4_07?_tag5,right,,,,,,,,,,,,,
25SQCMICSBB6F7700353B,4_07?_tag6,right,,,,,,,,,,,,,
25SQCMICSBB82A300381C,4_07?_tag7,right,,,,,,,,,,,,,
25SQCMICSBBF6C8003566,4_07?_tag8,right,,,,,,,,,,,,,
25SQCMICSBB464A003FAB,4_07?_tag9,right,,,,,,,,,,,,,
25SQCMICSBB21CE00381D,4_07?_tag10,right,,,,,,,,,,,,,
25SQCMICSBB7A98003820,4_07?_tag11,right,,,,,,,,,,,,,
25SQCMICSBBC002003839,4_07?_tag12,right,,,,,,,,,,,,,
25SQCMICSBB3F3200400B,4_07?_tag13,right,,,,,,,,,,,,,
25SQCMICSBB4CEA00356B,4_07?_tag14,right,,,,,,,,,,,,,
25SQCMICSBB63D700382C,4_07?_tag15,right,,,,,,,,,,,,,
25SQCMICSBB73A900357C,4_07?_tag16,right,,,,,,,,,,,,,
25SQCMICSBBD1D30037E0,4_07?_tag17,right,,,,,,,,,,,,,
25SQCMICSBB337B0037F4,4_07?_tag18,right,,,,,,,,,,,,,
25SQCMICSBBC98B003577,4_07?_tag19,right,,,,,,,,,,,,,
25SQCMICSBBD07C003569,4_07?_tag20,right,,,,,,,,,,,,,
25SQCMICSBBC59A003D03,4_07?_tag21,right,,,,,,,,,,,,,
25SQCMICSBBCDF100355C,4_07?_tag22,right,,,,,,,,,,,,,
25SQCMICSBB03B800382B,4_07?_tag23,right,,,,,,,,,,,,,
25SQCMICSBBA773003805,4_07?_tag24,right,,,,,,,,,,,,,
25SQCMICSBB7944003824,4_07?_tag25,right,,,,,,,,,,,,,
25SQCMICSBB97B00037DC,4_07?_tag26,right,,,,,,,,,,,,,
25SQCMICSBB5DCE003D3A,4_07?_tag27,right,,,,,,,,,,,,,
25SQCMICSBB72BE0037E7,4_07?_tag28,right,,,,,,,,,,,,,
25SQCMICSBBADB7003CF7,4_07?_tag29,right,,,,,,,,,,,,,
25SQCMICSBB9D10003D3C,4_07?_tag30,right,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
25SQCMICSBBE7EC003D35,4_11_tag1,left,,,,,,,,,,,,,
25SQCMICSBB1EC003FB2,4_11_tag2,left,,,,,,,,,,,,,
25SQCMICSBB31B000354D,4_11_tag3,left,,,,,,,,,,,,,
25SQCMICSBB5E12003D3E,4_11_tag4,left,,,,,,,,,,,,,
25SQCMICSBBA3B8003D4D,4_11_tag5,left,,,,,,,,,,,,,
25SQCMICSBB2732003D37,4_11_tag6,left,,,,,,,,,,,,,
25SQCMICSBB0D06003CF4,4_11_tag7,left,,,,,,,,,,,,,
25SQCMICSBB8B03003CF8,4_11_tag8,left,,,,,,,,,,,,,
25SQCMICSBB1CF7003FD0,4_11_tag9,left,,,,,,,,,,,,,
25SQCMICSBBD8AF003D24,4_11_tag10,left,,,,,,,,,,,,,
