File Creation Time UTC,2021-03-10 15:44:29
SW Name,iID®DataCaptureSoftware
SW Version,v01.06
SW BuildDate,2019-11-28
SW StartTime,2021-03-07 19:53:23
Lib Version,v1.6.1
Company,Micro-Sensys GmbH
OS Version,v10.0.17763.865


Settings
,Scan mode,MPC
,,DataGetDelay_Seconds,15

Found Hardware
,Address,ReaderID,HW-Info,FW-Info,Num-Antennas
,0x01,25SQCMICSCB30E12
,0x10,200192,D0.22,98.26.01,2
,0x11,200193,D0.22,98.26.01,2


Timestamp UTC,HexAddress,ReaderID,UID,Collection,DataType,FirstTimeFound,LastTimeFound,NumFound,Direction,Ant1,Ant2
2021-03-10 15:52:19.209,11,200193,25SQCMICSBB9BEC003810,,DPC,2021-03-10 15:52:14.000,2021-03-10 15:52:17.900,13,Arriving,x,x
2021-03-10 16:55:02.349,11,200193,25SQCMICSBB9BEC003810,,DPC,2021-03-10 16:54:48.800,2021-03-10 16:54:49.700,4,Arriving,x,x
2021-03-10 18:49:41.130,11,200193,25SQCMICSBB9BEC003810,,DPC,2021-03-10 18:49:34.700,2021-03-10 18:49:35.300,3,Arriving,x,x
2021-03-10 20:24:45.959,11,200193,25SQCMICSBB9BEC003810,,DPC,2021-03-10 20:24:45.900,2021-03-10 20:24:45.900,1,Unknown,,x
2021-03-10 20:25:00.974,11,200193,25SQCMICSBB9BEC003810,,DPC,2021-03-10 20:24:46.200,2021-03-10 20:24:47.400,4,Unknown,,x
2021-03-10 22:25:10.912,11,200193,25SQCMICSBB9BEC003810,,DPC,2021-03-10 22:25:02.800,2021-03-10 22:25:04.900,8,Unknown,,x
2021-03-11 13:48:38.318,11,200193,25SQCMICSBB9BEC003810,,DPC,2021-03-11 13:48:29.200,2021-03-11 13:48:31.000,5,Arriving,x,x
2021-03-11 15:13:56.130,11,200193,25SQCMICSBB9BEC003810,,DPC,2021-03-11 15:13:46.200,2021-03-11 15:13:51.600,17,Arriving,x,x
