File Creation Time UTC,2021-04-18 20:02:54
SW Name,iID®DataCaptureSoftware
SW Version,v01.06
SW BuildDate,2019-11-28
SW StartTime,2021-03-07 19:53:23
Lib Version,v1.6.1
Company,Micro-Sensys GmbH
OS Version,v10.0.17763.865


Settings
,Scan mode,MPC
,,DataGetDelay_Seconds,15

Found Hardware
,Address,ReaderID,HW-Info,FW-Info,Num-Antennas
,0x01,25SQCMICSCB30E12
,0x10,200192,D0.22,98.26.01,2
,0x11,200193,D0.22,98.26.01,2


Timestamp UTC,HexAddress,ReaderID,UID,Collection,DataType,FirstTimeFound,LastTimeFound,NumFound,Direction,Ant1,Ant2
2021-04-18 20:03:17.630,10,200192,25SQCMICSBB61E9003D39,,DPC,2021-04-18 20:03:04.000,2021-04-18 20:03:09.400,14,Departing,x,x
2021-04-18 20:03:32.677,10,200192,25SQCMICSBBA253003D2B,,DPC,2021-04-18 20:03:31.400,2021-04-18 20:03:32.600,4,Unknown,,x
2021-04-18 20:03:47.802,10,200192,25SQCMICSBBA253003D2B,,DPC,2021-04-18 20:03:32.900,2021-04-18 20:03:47.900,50,Departing,x,x
2021-04-18 20:04:02.834,10,200192,25SQCMICSBBA253003D2B,,DPC,2021-04-18 20:03:48.300,2021-04-18 20:04:00.600,31,Arriving,x,x
2021-04-18 20:04:32.974,10,200192,25SQCMICSBB3B10003FCD,,DPC,2021-04-18 20:04:28.900,2021-04-18 20:04:29.800,4,Unknown,,x
2021-04-18 20:05:03.037,10,200192,25SQCMICSBBF6E1003CEC,,DPC,2021-04-18 20:04:49.500,2021-04-18 20:04:54.300,14,Arriving,x,x
2021-04-18 20:05:48.224,10,200192,25SQCMICSBBF6E1003CEC,,DPC,2021-04-18 20:05:34.700,2021-04-18 20:05:36.500,4,Departing,x,x
2021-04-18 20:05:48.224,10,200192,25SQCMICSBB781E003D27,,DPC,2021-04-18 20:05:41.600,2021-04-18 20:05:41.900,2,Unknown,,x
2021-04-18 20:06:03.349,10,200192,25SQCMICSBBF6E1003CEC,,DPC,2021-04-18 20:06:02.900,2021-04-18 20:06:03.500,3,Arriving,x,x
2021-04-18 20:06:18.396,10,200192,25SQCMICSBBF6E1003CEC,,DPC,2021-04-18 20:06:03.500,2021-04-18 20:06:11.300,10,Arriving,x,x
2021-04-18 20:06:18.396,10,200192,25SQCMICSBB35E3003CEE,,DPC,2021-04-18 20:06:15.800,2021-04-18 20:06:16.400,3,Departing,x,x
2021-04-18 20:07:03.552,10,200192,25SQCMICSBB338700352F,,DPC,2021-04-18 20:06:57.700,2021-04-18 20:06:59.800,5,Arriving,x,x
2021-04-18 20:07:33.724,10,200192,25SQCMICSBBE04A003D1E,,DPC,2021-04-18 20:07:27.300,2021-04-18 20:07:27.300,1,Unknown,,x
2021-04-18 20:07:48.771,10,200192,25SQCMICSBBE04A003D1E,,DPC,2021-04-18 20:07:40.500,2021-04-18 20:07:44.700,15,Departing,x,x
2021-04-18 20:09:49.099,10,200192,25SQCMICSBB2AC8003525,,DPC,2021-04-18 20:09:38.500,2021-04-18 20:09:39.100,3,Arriving,x,x
2021-04-18 20:10:04.130,10,200192,25SQCMICSBB1BAD003D22,,DPC,2021-04-18 20:09:53.900,2021-04-18 20:09:59.900,7,Arriving,x,x
2021-04-18 20:11:04.412,10,200192,25SQCMICSBB225F003FC7,,DPC,2021-04-18 20:10:54.600,2021-04-18 20:10:55.800,5,Arriving,x,x
2021-04-18 20:11:04.412,10,200192,25SQCMICSBB781E003D27,,DPC,2021-04-18 20:10:57.300,2021-04-18 20:10:58.500,5,Departing,x,x
2021-04-18 20:11:19.443,10,200192,25SQCMICSBB338700352F,,DPC,2021-04-18 20:11:18.400,2021-04-18 20:11:19.000,2,Arriving,x,x
2021-04-18 20:11:34.490,10,200192,25SQCMICSBB225F003FC7,,DPC,2021-04-18 20:11:20.300,2021-04-18 20:11:26.600,14,Arriving,x,x
2021-04-18 20:12:49.740,10,200192,25SQCMICSBB3E7D003D3D,,DPC,2021-04-18 20:12:48.400,2021-04-18 20:12:49.000,3,Arriving,x,x
2021-04-18 20:13:34.927,10,200192,25SQCMICSBBF6E1003CEC,,DPC,2021-04-18 20:13:27.300,2021-04-18 20:13:30.300,7,Departing,x,x
